"isReserved","locID","OMSCHR","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","SugbyINBO","Latitude","Longitude","VHAG","updateRes","CATC","startDate","restricties"
"FALSE","I_8900_2","Rijselseweg, landweg lgs spoorweg","Ieperlee","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8900","Ieper","YES","50.8355208535783","2.89160772496389","1206","FALSE",1,NA,""
"FALSE","I_8650_2","Merkem, Ketsedijk","Martjevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8650","Houthulst","YES","50.9563211263981","2.82952414278949","1216","FALSE",1,NA,""
"FALSE","I_8920_4","Merkem, Iepersteenweg"," ","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8920","Langemark-Poelkapelle","YES","50.9403941042036","2.86045753195041","10592","FALSE",1,NA,""
"FALSE","I_8920_5","Bikscshote, Pottestraat, Sint-Janskapel","Martjevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8920","Langemark-Poelkapelle","YES","50.9310542838897","2.88747735903924","1216","FALSE",1,NA,""
"FALSE","I_8920_6"," ","Broenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8920","Langemark-Poelkapelle","YES","50.9253727694969","2.93613842204846","1939","FALSE",2,NA,""
"FALSE","I_8647_4","Reninge, Broekstraat, Waterhoek","Kemmelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8647","Lo-Reninge","YES","50.9531930386436","2.79226066386553","1204","FALSE",1,NA,""
"FALSE","I_8647_5","Reninge, Bernardplaatsstraat","Kemmelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8647","Lo-Reninge","YES","50.9235453647323","2.82451022610536","1204","FALSE",1,NA,""
"FALSE","I_8904_1","Elverdinge, Steenstraat, recht over huisnr 30","Kemmelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8904","Ieper","YES","50.9030961984654","2.81338043329036","1204","FALSE",1,NA,""
"FALSE","I_8908_1","Vlamertinge","Kemmelbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8908","Ieper","YES","50.8497985531188","2.81771432156504","1204","FALSE",2,NA,""
"FALSE","I_8970_4","Vlamertinge","Kemmelbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8970","Poperinge","YES","50.8310814355206","2.78831740929664","1204","FALSE",2,NA,""
"FALSE","I_8691_4","Westvleteren, Stavelestraat, Evershamhoeve","Poperingevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8691","Alveringem","YES","50.9477555869339","2.71710656702667","1203","FALSE",1,NA,""
"FALSE","I_8640_2","Oostvleteren, Kruisboomstraat, Eikhoek","Poperingevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8640","Vleteren","YES","50.9133151752732","2.74073344961683","1203","FALSE",1,NA,""
"FALSE","I_8970_5","Switch Road","Poperingevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8970","Poperinge","YES","50.8597244559915","2.73226120762135","1203","FALSE",1,NA,""
"FALSE","I_8970_6"," ","Poperingevaart","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8970","Poperinge","YES","50.8329609988515","2.70069158988833","1203","FALSE",2,NA,""
"FALSE","I_3990_5","Einde traject 10m afw brug aan MP 99500","Bollisenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3990","Peer","YES","51.116548639426","5.39167382409681","9702","FALSE",2,NA,""
"FALSE","I_3990_6","Wijchmaal, Elsevaart, einde traject 10m afw brug aan MP 99550","Bollisenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3990","Peer","YES","51.0999787536179","5.40323282286073","9702","FALSE",2,NA,""
"FALSE","I_8972_4","Haringe, Heyenbrugstraat","Heidebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8972","Poperinge","YES","50.9029019508696","2.60610360186103","1217","FALSE",1,NA,""
"FALSE","I_8978_1","Watou, Houtkerkestraat","Heidebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8978","Poperinge","YES","50.8758525547773","2.60659244760866","1217","FALSE",1,NA,""
"FALSE","I_8972_1"," ","Heidebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8972","Poperinge","YES","50.8932497545961","2.60824299278641","1217","FALSE",1,NA,""
"FALSE","I_2920_4"," ","Marijneloop","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2920","Kalmthout","YES","51.4264225901572","4.51036579863708","9918","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2920_5"," ","Broekloop","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2920","Kalmthout","YES","51.4212001901587","4.52384519862787","9845","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2920_6"," ","Darmloop","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2920","Kalmthout","YES","51.4184965901596","4.5145338986319","9880","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2920_7"," ","Broekloop","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2920","Kalmthout","YES","51.4240463901579","4.53169569862471","9845","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2990_9"," ","Berkenbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2990","Wuustwezel","YES","51.4231577901582","4.54247529861855","9773","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2990_10"," ","Berkenbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2990","Wuustwezel","YES","51.41712399016","4.54321469861589","9773","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_9130_6","Gestreepte Amerikaanse rivierkreeft aanwezig (2020)","Zuidelijke Watergang","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2465768902122","4.18883369874258","47902","FALSE",2,NA,""
"FALSE","I_9130_7","Gestreepte Amerikaanse rivierkreeft aanwezig (2020)","Zuidelijke Watergang","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2414278902138","4.16820149875171","47902","FALSE",2,NA,""
"FALSE","I_9130_8"," ","Zuidelijke Watergang","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2424919902135","4.16096259875597","47902","FALSE",2,NA,""
"FALSE","I_9130_9"," "," ","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2424919902135","4.16096259875597","4106","FALSE",2,NA,""
"FALSE","I_9130_10"," ","Zuidelijke Watergang","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2424919902135","4.16096259875597","47902","FALSE",2,NA,""
"FALSE","I_9170_5"," ","Noordzuid Verbinding","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2666622902063","4.13841509877703","3111","FALSE",2,NA,""
"FALSE","I_9170_6"," ","Noordzuid Verbinding","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2550018902099","4.12304889878091","3111","FALSE",2,NA,""
"FALSE","I_9170_7","geen kreeften in 2021-2022","Noordzuid Verbinding","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2793024902024","4.15674979877198","3111","FALSE",2,NA,""
"FALSE","I_9170_8"," ","Noordzuid Verbinding","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2496584902116","4.10618469878787","3111","FALSE",2,NA,""
"FALSE","I_9170_9"," ","Zuidelijke Watergang","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2367836902154","4.11957669877591","47902","FALSE",2,NA,""
"FALSE","I_9190_1","geen kreeften in 2022","Kanaal van Stekene","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.2249486902192","4.04663639881042","123","FALSE",2,NA,""
"FALSE","I_9190_2","1 gestreepte Amerikaanse rivierkreeft in 2022, meerdere in 2023","Kanaal van Stekene","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.22260479022","4.04022929881291","123","FALSE",2,NA,""
"FALSE","I_9120_3"," ","Waterloop van de hoge landen","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9120","Beveren","YES","51.2389790902144","4.20398569873164","3110","FALSE",1,NA,""
"FALSE","I_9120_4"," ","Blokstraatbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9120","Beveren","YES","51.2284675902176","4.18393419873846","3851","FALSE",2,NA,""
"FALSE","I_9190_3","geen kreeften in 2023"," ","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.1982906902273","4.03622589880595","406","FALSE",1,NA,""
"FALSE","I_9190_4","geen kreeften in 2023","Kanaal van Stekene","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.1982906902273","4.03622589880595","123","FALSE",1,NA,""
"FALSE","I_9190_5","geen kreeften in 2023","Kanaal van Stekene","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.1982906902273","4.03622589880595","123","FALSE",1,NA,""
"FALSE","I_9190_6","Rode Amerikaanse rivierkreeft in 2022 en 2023","Kanaal van Stekene","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9190","Stekene","YES","51.1918102902293","4.0364361988034","123","FALSE",1,NA,""
"FALSE","I_9111_1","Rode Amerikaanse rivierkreeft in 2022"," ","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9111","Sint-Niklaas","YES","51.1836337902316","4.05936829878817","555","FALSE",2,NA,""
"FALSE","I_9112_2","rode Amerikaanse rivierkreeft in 2022","Ransbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1799992902328","4.05575119878869","871","FALSE",2,NA,""
"FALSE","I_9112_3","rode Amerikaanse rivierkreeft in 2022","Kanaal van Stekene","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1844698902316","4.0256742988064","123","FALSE",1,NA,""
"FALSE","I_9112_4","Rode Amerikaanse rivierkreeft in 2022","Kanaal van Stekene","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Stekene","YES","51.1742491902347","4.00286249881472","123","FALSE",1,NA,""
"FALSE","I_9112_5","Rode Amerikaanse rivierkreeft in 2022 en 2023","Leebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1430696902441","4.01384789879718","922","FALSE",2,NA,""
"FALSE","I_9112_6","Rode en gevlekte Amerikaanse rivierkreeft in 2022 en 2023","Leebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1513036902416","4.00196519880658","922","FALSE",2,NA,""
"FALSE","I_9112_7","Rode & gevlekte Amerikaanse rivierkreeft in 2022","Moervaart","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1543193902408","3.99742389881016","8","FALSE",0,NA,""
"FALSE","I_9160_7","Rode en gevlekte Amerikaanse rivierkreeft in 2022","Moervaart","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9160","Lokeren","YES","51.1570587902399","4.00029169880965","8","FALSE",0,NA,""
"FALSE","I_9160_8","Moervaart, Rode Amerikaanse rivierkreeft in 2022","Bovendurme","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9160","Lokeren","YES","51.1294863902484","3.97868099881082","15074","FALSE",0,NA,""
"FALSE","I_9160_9","geen rivierkreeften in 2022","Mariabeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9160","Lokeren","YES","51.1296613902483","3.97628579881213","633","FALSE",2,NA,""
"FALSE","I_9185_3","Rode en gevlekte Amerikaanse rivierkreeft in 2022","Moervaart","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9185","Wachtebeke","YES","51.1667464902376","3.88696999887355","8","FALSE",0,NA,""
"FALSE","I_9240_1","Geen rivierkreeft in 2022","Polderbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9240","Zele","YES","51.0941457902587","4.04360199876304","3638","FALSE",3,NA,""
"FALSE","I_9240_2","Geen rivierkreeft in 2022","Roosebeke","Cat3","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9240","Zele","YES","51.0941457902587","4.04360199876304","3657","FALSE",3,NA,""
"FALSE","I_9240_3","Geen rivierkreeft in 2022","Polderbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9240","Zele","YES","51.0941457902587","4.04360199876304","3638","FALSE",3,NA,""
"FALSE","I_9130_11"," ","Noordzuid Verbinding","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2826089902013","4.18423609875849","3111","FALSE",1,NA,""
"FALSE","I_9130_12","Geen kreeften in 2021-2022","Noordzuid Verbinding","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2545651902097","4.19919039874001","3111","FALSE",1,NA,""
"FALSE","I_9120_5"," "," ","NGeklass","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9120","Beveren","YES","51.2517207902104","4.26245929870513","4177","FALSE",9,NA,""
"FALSE","I_9180_6","geen rivierkreeft in 2022","Watergang van de Moerbekepolder","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9180","Moerbeke","YES","51.2081031902249","3.93042189886597","2872","FALSE",2,NA,""
"FALSE","I_9960_3"," ","Zwartesluisbeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9960","Assenede","YES","51.2607733902102","3.76481199897379","2802","FALSE",2,NA,""
"FALSE","I_9960_4"," "," ","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9960","Assenede","YES","51.2607733902102","3.76481199897379","3022","FALSE",2,NA,""
"FALSE","I_9960_5"," ","Zwartesluisbeek","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9960","Assenede","YES","51.2607733902102","3.76481199897379","2802","FALSE",2,NA,""
"FALSE","I_9961_4"," ","Zwartesluisbeek","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2684626902083","3.71898899900097","2802","FALSE",1,NA,""
"FALSE","I_9961_5","Leopoldskanaal","Zwartesluisbeek","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2684693902083","3.71798719900152","2802","FALSE",1,NA,""
"FALSE","I_9988_1","Blinker","Leopoldkanaal","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9988","Sint-Laureins","YES","51.2665581902093","3.6608345990311","2801","FALSE",0,NA,""
"FALSE","I_9988_2"," "," ","GrachtAlgBel","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9988","Sint-Laureins","YES","51.2637220902102","3.66485029902793","20626","FALSE",99,NA,""
"FALSE","I_9961_6","Major polder waterway","Isabellawatering","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2662604902092","3.68683419901719","2826","FALSE",1,NA,""
"FALSE","I_9961_7"," ","Isabellawatering","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2492469902142","3.70220629900264","2826","FALSE",2,NA,""
"FALSE","I_9961_8"," ","Isabellawatering","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2557806902123","3.69488119900899","2826","FALSE",1,NA,""
"FALSE","I_9968_3"," ","Isabellakanaal","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9968","Assenede","YES","51.2442382902159","3.67285909901629","2851","FALSE",2,NA,""
"FALSE","I_2940_3"," ","Antitankkanaal","Cat1","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2940","Stabroek","YES","51.3413964901831","4.35077629869126","113","FALSE",1,NA,""
"FALSE","I_9000_1","Gent","Noordelijke Leie","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9000","Gent","YES","51.0576925902717","3.6869625989385","799","FALSE",0,NA,""
"FALSE","I_9112_8","Geen kreeften in 2022","Fondatiebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9112","Sint-Niklaas","YES","51.1837299902317","4.02815549880478","933","FALSE",2,NA,""
"FALSE","I_9940_12"," ","Avrijevaart","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9940","Evergem","YES","51.1658197902387","3.7621437989394","282","FALSE",1,NA,""
"FALSE","I_9940_13"," ","Molenvaardeken","Cat1","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9940","Evergem","YES","51.1501200902436","3.73496839894791","604","FALSE",1,NA,""
"FALSE","I_9940_14"," ","Burggravenstroom","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9940","Evergem","YES","51.1572196902416","3.71815209895947","369","FALSE",2,NA,""
"FALSE","I_2811_2"," ","Aabeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.0386982902748","4.41597969854382","6936","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2811_3"," "," ","NGeklass","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.0307402902772","4.4039561985473","40933","FALSE",9,NA,""
"FALSE","I_2811_4"," ","Aabeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.0307402902772","4.4039561985473","6936","FALSE",9,NA,""
"FALSE","I_2811_5"," ","Aabeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.0307402902772","4.4039561985473","6936","FALSE",9,NA,""
"FALSE","I_2811_6"," ","Aabeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","YES","51.018557390281","4.39263099854886","6936","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_1800_1"," ","Broekgracht","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1800","Vilvoorde","YES","50.9531359903009","4.46106339848809","6873","FALSE",2,NA,""
"FALSE","I_1982_2"," ","Barebeek Oude Arm","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9609650902986","4.47816249848183","6794","FALSE",2,NA,""
"FALSE","I_1982_3"," ","Broekgracht","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9609650902986","4.47816249848183","6873","FALSE",2,NA,""
"FALSE","I_1982_4"," ","Barebeek Oude Arm","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9609650902986","4.47816249848183","6794","FALSE",2,NA,""
"FALSE","I_1982_5"," "," ","NGeklass","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9609650902986","4.47816249848183","16593","FALSE",2,NA,""
"FALSE","I_1982_6"," ","Barebeek","Cat1","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.972713590295","4.49163639847897","6560","FALSE",1,NA,""
"FALSE","I_1982_7"," ","Barebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9606828902987","4.4903474984752","6560","FALSE",2,NA,""
"FALSE","I_1820_1"," ","Barebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1820","Steenokkerzeel","YES","50.9555997903002","4.49028749847334","6560","FALSE",2,NA,""
"FALSE","I_1820_2"," ","Barebeek","Cat2","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1820","Steenokkerzeel","YES","50.9555997903002","4.49028749847334","6560","FALSE",2,NA,""
"FALSE","I_1820_3"," "," ","GrachtAlgBel","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1820","Steenokkerzeel","YES","50.9555997903002","4.49028749847334","15905","FALSE",2,NA,""
"FALSE","I_1820_4"," "," ","GrachtAlgBel","Scheers"," "," ","Lotisch"," "," ","Vlaams-Brabant","1820","Steenokkerzeel","YES","50.9555997903002","4.49028749847334","15869","FALSE",2,NA,""
"FALSE","I_8370_3","Major polder waterway","Blankenbergsevaart","Cat1","Scheers"," "," ","Lotisch"," "," ","West-Vlaanderen","8370","Blankenberge","YES","51.2921097902077","3.11871699932684","2123","FALSE",1,NA,""
"FALSE","I_9280_2","P. acutus","Oude Dender","Cat2","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9280","Lebbeke","YES","51.0022783902865","4.08172879870852","6156","FALSE",2,NA,""
"FALSE","I_8310_2","major polder waterway in urban area","Zuidervaartje","Cat1","Scheers"," "," ","Lotisch"," "," ","West-Vlaanderen","8310","Brugge","YES","51.2143948902291","3.24013999923334","2124","FALSE",1,NA,""
"FALSE","I_9990_6"," ","Leopoldkanaal","Bevaarbaar","Scheers"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9990","Maldegem","YES","51.2402433902188","3.4837354991148","2121","FALSE",0,NA,""
"FALSE","I_8340_8"," ","Zwinnevaart","Cat1","Scheers"," "," ","Lotisch"," "," ","West-Vlaanderen","8340","Damme","YES","51.2780505902097","3.28294699923508","2230","FALSE",1,NA,""
"FALSE","I_9030_1","Oude Leie Bourgoyen","Noordelijke Leie","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9030","Gent","YES","51.0562861902722","3.67366799894494","799","FALSE",0,NA,""
"FALSE","I_8930_3","Oude Leie Menen","Leiemeander t.h.v. Menen Prés de Menin","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","West-Vlaanderen","8930","Menen","YES","50.7939872903561","3.11571039913862","12103","FALSE",0,NA,""
"FALSE","I_8582_1","Oude Schelde Coupure Outrijve","Oude Schelde","Geklasseerd, tweede categorie","EcoWat"," "," ","Lotisch"," "," ","West-Vlaanderen","8582","Avelgem","YES","50.7591374903637","3.44287039895452","5258","FALSE",2,NA,""
"FALSE","I_1980_3","Zenne 1","Zenne","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","50.9655388902972","4.4707172984875","6552","FALSE",0,NA,""
"FALSE","I_1980_4","Zenne 2","Zenne-Afleiding","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","50.9710519902955","4.4597033984954","6609","FALSE",0,NA,""
"FALSE","I_1982_8","Zenne 3","Zenne","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","Vlaams-Brabant","1982","Zemst","YES","50.9841023902915","4.48586119848626","6552","FALSE",0,NA,""
"FALSE","I_1980_5","Zenne 4","Zenne","Bevaarbaar","EcoWat"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","51.0016166902861","4.45806409850761","6552","FALSE",9,NA,""
"FALSE","I_1980_6","Zenne 4","Geerdegembroekloop","Niet geklasseerd","EcoWat"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","YES","51.0016166902861","4.45806409850761","6681","FALSE",9,NA,""
