"","OMSCHR","VHAG","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","locID","SugbyINBO","isReserved","Latitude","Longitude","updateRes"
"457","18/7-8; Wurfeld;onverharde zijweg van Wurfeldermolenweg; begin traject vanaf bomenrij",10004,"Bosbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3680,"Maaseik","I_3680_5","YES","FALSE",51.0939041291675,5.76476057834479,"FALSE"
"458","18/7-8;Opoeteren; Volmolenstraat ; einde traject 20m afw verval aan MP 135000",10004,"Bosbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3680,"Maaseik","I_3680_6","YES","FALSE",51.0777338042151,5.67510725843161,"FALSE"
"459","Maasmechelen, begin MF-traject 10m opw brug aan MP 139700",9986,"Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3630,"Maasmechelen","I_3630_1","YES","FALSE",50.9620956691412,5.71756865186286,"FALSE"
"460","Maasmechelen, begin MF-traject 10m opw brug aan MP 139802",9986,"Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3630,"Maasmechelen","I_3630_2","YES","FALSE",50.951726961995,5.70756305817777,"FALSE"
"461","Maasmechelen, einde MF-traject 20m afw brug aan MP 139820",9986,"Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3630,"Maasmechelen","I_3630_3","YES","FALSE",50.946222433338,5.68548897774936,"FALSE"
"462","Kanne, opw 144000 tot 20m voor brug",9504,"Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3770,"Riemst","I_3770_1","YES","FALSE",50.8158241272448,5.67058206169677,"FALSE"
"463","Sluizen, afw 144500",9504,"Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3700,"Tongeren","I_3700_5","YES","FALSE",50.7598033965053,5.52667222273017,"FALSE"
"464","Lauw, Langesteeg, einde traject: aan waterreservoir",9504,"Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3700,"Tongeren","I_3700_6","YES","FALSE",50.7359768187457,5.40406151178255,"FALSE"
"465","34/7-8; Voeren; Route De Mouland. in bocht met Drees; begin traject 100m afw bocht (10m vanaf brug)",9574,"Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3798,"Voeren","I_3798_1","YES","FALSE",50.7614747369829,5.74890349481477,"FALSE"
"466","Boekhoute,Noorddijk-Kruisstraat,opw stuw",2826,"Isabellawatering","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9961,"Assenede","I_9961_2","YES","FALSE",51.2662777627813,3.68675874481061,"FALSE"
"467","Boekhoute,Meuleken,opw brug",2826,"Isabellawatering","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9961,"Assenede","I_9961_3","YES","FALSE",51.2555211458976,3.69509533315081,"FALSE"
"468","34/7-8; Moelingen; begin traject 60m opw monding in Maas",9536,"Berwijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3790,"Voeren","I_3790_2","YES","FALSE",50.7552056081021,5.68432680275098,"FALSE"
"469","34/7-8; Moelingen; Aardeweg tussen Voerenstraat en Batticestraaat, via boomgaard; traject van klif (holle oever) tot dieper stuk",9536,"Berwijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3790,"Voeren","I_3790_3","YES","FALSE",50.754074056706,5.72281930111601,"FALSE"
"470","Ekeren (Leugenberg); Edisonlaan; naast Voorgracht aan brug waar Hoofdgracht onderdoor gaat",3104,"Hoofdgracht","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2180,"Antwerpen","I_2180_1","YES","FALSE",51.2911698719012,4.40753470183289,"FALSE"
"471","Rode Weel, thv bunker aan brug over verlegde schijns",3104,"Hoofdgracht","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2030,"Antwerpen","I_2030_4","YES","FALSE",51.3013958570384,4.37238651751181,"FALSE"
"472","Deurne; Parkweg, Ter Rivierenhof; brugje speelweide voor Sterckshof",3103,"Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2100,"Antwerpen","I_2100_2","YES","FALSE",51.2157208684456,4.45905018263245,"FALSE"
"473","Deurne; Ruggeveldlaan; begin 120m afw brug",3103,"Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2100,"Antwerpen","I_2100_3","YES","FALSE",51.214696442909,4.47972814085189,"FALSE"
"474","Wijnegem; Koolsveldstraat zandpad in naast huisnr. 75",3103,"Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2160,"Wommelgem","I_2160_2","YES","FALSE",51.2218731795501,4.51690343563192,"FALSE"
"475","Verrebroek; Paardenkerkhofstraat; in bocht opw. mtp 191050",3111,"Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9130,"Beveren","I_9130_2","YES","FALSE",51.2432253388996,4.20252984038764,"FALSE"
"476","Verrebroek; St. Michielstraat; opw. brug",3111,"Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9130,"Beveren","I_9130_3","YES","FALSE",51.2635802002461,4.19374704408157,"FALSE"
"477","Kieldrecht; Gemenestraat; opw. brug",3111,"Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9130,"Beveren","I_9130_4","YES","FALSE",51.278521481505,4.18962110589666,"FALSE"
"478","De Klinge; Plasstraat volgen tot juist voorbij waterplas en beginnen thv 1ste boom opwaarts brugje",47902,"Zuidelijke Watergang","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9170,"Sint-Gillis-Waas","I_9170_4","YES","FALSE",51.2367883869273,4.1196072779427,"FALSE"
"479","Kallo; Steenlandlaan; 100m opw brugje na betonnen wand beginnen",3110,"Waterloop van de hoge landen","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9130,"Beveren","I_9130_5","YES","FALSE",51.2430219198256,4.25975367691835,"FALSE"
"480","Beveren; Verrebroek; naast expressweg RO",3110,"Waterloop van de hoge landen","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9120,"Beveren","I_9120_2","YES","FALSE",51.2417342882917,4.20983818928487,"FALSE"
"481","Schelle; via Capucienendreef; begin aan houten hekje/hoek weide/einde verharde weg",3108,"Grote Struisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2620,"Schelle","I_2620_1","YES","FALSE",51.1325114774216,4.34942723495587,"FALSE"
"482","Hemiksem; Groenenhoek; opw. brug en opw. lozing riool (naast parking golfterrein)",3108,"Grote Struisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2630,"Aartselaar","I_2630_2","YES","FALSE",51.1416364451145,4.3669561861646,"FALSE"
"483","Werchter, afw 216000, voorbij bocht",6551,"Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3118,"Rotselaar","I_3118_1","YES","FALSE",50.9665100361403,4.69463681119085,"FALSE"
"484","Wilsele, Van der Nootstr, opw monding Vunt en 217300",6603,"Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3012,"Leuven","I_3012_4","YES","FALSE",50.928519603607,4.71094365056292,"FALSE"
"485","Wilsele, Oudstrijdersln, 10m opw brug en overstort",6551,"Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3012,"Leuven","I_3012_5","YES","FALSE",50.9100842735632,4.71026868756166,"FALSE"
"486","Neerijse/Oud-Heverlee, Doode Bemde, via landweg op LO Dijle, einde traj 10m afw brug",6551,"Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3051,"Oud-Heverlee","I_3051_1","YES","FALSE",50.8163963324525,4.64512051285448,"FALSE"
"487","St Joris Weert, traject 100m afw 221000",6551,"Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3051,"Oud-Heverlee","I_3051_2","YES","FALSE",50.799826188574,4.64222845363013,"FALSE"
"488","Huldenberg, afw 221550, ongeveer 10m afw na lozing effluent RWZI",6551,"Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",3051,"Oud-Heverlee","I_3051_3","YES","FALSE",50.8030706892185,4.64255945658383,"FALSE"
"489","Ruisbroek; einde Donkstr - Vlietdijk; beginnen aan brug thv pompstation(mtp 225000)",6,"Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2870,"Puurs-Sint-Amands","I_2870_3","YES","ONHOLD",51.0950190225907,4.31748102139599,"ONHOLD"
"490","Puurs; Achterheide;  beginnen aan fietsbrugje",6,"Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2890,"Puurs-Sint-Amands","I_2890_1","YES","FALSE",51.0541727808753,4.26214468706053,"FALSE"
"491","Londerzeel; Malderen; Herbodin, afw. Hoeve Ter Helle; begin 100m afw mtp 228800",6,"Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1840,"Londerzeel","I_1840_2","YES","FALSE",51.0156528965735,4.27021211381391,"FALSE"
"492","Steenhuffel; Robbroek; opw brug Marselaarmolen",6,"Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1840,"Londerzeel","I_1840_3","YES","FALSE",50.9812283053672,4.2640468142229,"FALSE"
"493","Buggenhout; Vidtstraat; begin 100m opw brug",70,"Bouwbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9255,"Buggenhout","I_9255_1","YES","FALSE",51.0197059112,4.21110139335781,"FALSE"
"494","Ruisbroek; Ooievaarsnest; 50m afw mtp 234000; direct na bloembak paadje inrijden tot aan slagboom",3106,"Birrebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2870,"Puurs-Sint-Amands","I_2870_4","YES","FALSE",51.0749364813618,4.34003288278503,"FALSE"
"495","Puurs; Gansbroekstraat; 100m opwaarts TR233000.1",3106,"Birrebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2870,"Puurs-Sint-Amands","I_2870_5","YES","FALSE",51.0795934861138,4.34349771103712,"FALSE"
"496","Tisselt; Jozef de Blockstraat, naast huisnr 52 straatje in, over brugje en zandpad in",3106,"Birrebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2830,"Willebroek","I_2830_1","YES","FALSE",51.0386956046056,4.35387016528649,"FALSE"
"497","Kapelle-o/d-Bos; Hogerheistraat; begin 110m opw brugje",3106,"Birrebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1880,"Kapelle-op-den-Bos","I_1880_2","YES","FALSE",51.0075036180773,4.35342367582496,"FALSE"
"498","Oostkerke, Sabtsweg",2230,"Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8340,"Damme","I_8340_4","YES","FALSE",51.28304583561,3.29043839093444,"FALSE"
"499","Westkapelle, Hoekstraat",2230,"Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8300,"Knokke-Heist","I_8300_2","YES","FALSE",51.3097246324275,3.31534947715307,"FALSE"
"500","Westkapelle, Hazegrasstraat",2230,"Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen",8300,"Knokke-Heist","I_8300_3","YES","FALSE",51.3273390229959,3.33947062510371,"FALSE"
"501","Winkelom (Geel); zijwegje Zandstraat; 100m opw mtp 260000",8501,"Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2440,"Geel","I_2440_4","YES","FALSE",51.1494380252568,5.02615436880746,"FALSE"
"502","Balen; bereikbaar via kanaalpad; begin aan zandweg (300m afw mtp 261900)",8501,"Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2490,"Balen","I_2490_1","YES","FALSE",51.1499680037571,5.14320070761652,"FALSE"
"503","Meerhout;Rooiaarde; 2de zandweg links (aan verkeersbordje 50km)",8501,"Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2450,"Meerhout","I_2450_1","YES","FALSE",51.136424979392,5.09166732696183,"FALSE"
"504","Geel; brug Wildersedijk; opw. Scherpenbergloop",8501,"Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2440,"Geel","I_2440_5","YES","FALSE",51.138819712937,4.99689876038797,"FALSE"
"505"," Lommel; Kerkhoven; Kerkhovenstwg; 150m opw mtp 262400",8501,"Grote Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3920,"Lommel","I_3920_1","YES","FALSE",51.1582456669664,5.26287273153457,"FALSE"
"506","Hechtel-Eksel; Weyerbrugstraat; 500m afw mtp 262600",8501,"Grote Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3941,"Hechtel-Eksel","I_3941_1","YES","FALSE",51.1542372947161,5.33789644568761,"FALSE"
"507","Duffel; Zandstraat; afw Zandstraat en 50m opw pompinstallatie",9112,"Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2570,"Duffel","I_2570_1","YES","FALSE",51.0763420011462,4.48089608313567,"FALSE"
"508","Duffel; Beukendreef; 50m opw brug (aan dikke canadaboom)",9112,"Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2860,"Sint-Katelijne-Waver","I_2860_3","YES","FALSE",51.0751529572285,4.4834901178451,"FALSE"
"509","Duffel; Mechelsebaan/Liersestwg; afw brug",9112,"Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2570,"Duffel","I_2570_2","YES","FALSE",51.0729544155541,4.48873532714614,"FALSE"
"510","Herentals; Vuilvoort; 20m opw houten voetgangersbrug mtp 273900",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2200,"Herentals","I_2200_3","YES","FALSE",51.1863721550232,4.82208380732794,"FALSE"
"511","Lichtaart; Olensteenweg; 600m afw brug mtp 275800",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2460,"Kasterlee","I_2460_4","YES","FALSE",51.1977132023429,4.89625882182682,"FALSE"
"512","Kasterlee; Goor; 200m afw monding Zaardense Loop",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2460,"Kasterlee","I_2460_5","YES","FALSE",51.2148804007219,4.95374354091033,"FALSE"
"513","Herentals;Langendonk; Zavelbosstraat; juist voorbij spoorwegbrug einde veldweg",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2200,"Herentals","I_2200_4","YES","FALSE",51.1887364259217,4.85802340823218,"FALSE"
"514","Retie; zijweg van Kastelsedijk; zandpad ten einde, door wei; afw enkele meters voorbij berkenboom",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2460,"Kasterlee","I_2460_6","YES","FALSE",51.2424805211283,5.0214392560973,"FALSE"
"515","Retie; Molendijk; afw watermolen",8502,"Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2470,"Retie","I_2470_1","YES","FALSE",51.2441785306639,5.04712630263548,"FALSE"
"516","Zandweg naast Broekstraat 61 in; 110 m afw brug (knooppunt 17 Antwerpse Kempen) beginnen",8502,"Kleine Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2480,"Dessel","I_2480_2","YES","FALSE",51.2333523449181,5.10338053009728,"FALSE"
"517","Viersel, Veerstraat; veldweg tgo huisnr 89; 100m opw mtp 279000",8505,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2240,"Zandhoven","I_2240_3","YES","FALSE",51.1826328956135,4.648596162354,"FALSE"
"518","Zandhoven; Tussen Draaiboom en Blauwhoef",8505,"Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2243,"Zandhoven","I_2243_2","YES","FALSE",51.2038154380572,4.68213309358028,"FALSE"
"519","Vorselaar; 500m afw mtp 281000",8505,"Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2290,"Vorselaar","I_2290_3","YES","FALSE",51.2389632915526,4.74285330815622,"FALSE"
"520","Bouwel; De Blokt; Zandweg naast huisnr 13 ; opw brug",8546,"Nijlense Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2270,"Herenthout","I_2270_2","YES","FALSE",51.1513072810679,4.73691886627583,"FALSE"
"521","Vorselaar; Dijkbaan; +/- 250m afw mtp 288900",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2290,"Vorselaar","I_2290_4","YES","FALSE",51.1956357706896,4.77104514971676,"FALSE"
"522","Vorselaar; Sassenhout; zandwegje tegenover Sassenhoeve",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2290,"Vorselaar","I_2290_5","YES","FALSE",51.2073579770323,4.82972897627716,"FALSE"
"523","Poederlee; Groesaard; +/- 120m opw brug beginnen (einde canadabomen)",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2275,"Lille","I_2275_1","YES","FALSE",51.2258049856432,4.8581552944178,"FALSE"
"524","Grobbendonk; Hofeinde; einde zandweg (in rechterhoek hooiland)",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2280,"Grobbendonk","I_2280_1","YES","FALSE",51.1952878861026,4.75955472691314,"FALSE"
"525","Vorselaar/Herentals (grens); Poederleeseweg; verharde weg naast aardbeienverkoper",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2200,"Herentals","I_2200_5","YES","FALSE",51.2029269370673,4.80601964454112,"FALSE"
"526","Tielen; Walravens; opwaarts brug",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2460,"Kasterlee","I_2460_7","YES","FALSE",51.2432886442397,4.87288875684354,"FALSE"
"527","Gierle; Middelveld; wegje naar fietsroute 74 volgen; traject in bocht naast weg",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2275,"Lille","I_2275_2","YES","FALSE",51.2668617246139,4.88416226806216,"FALSE"
"528","Turnhout; wegje naast spoorweg; 100m opw brug",8504,"De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2300,"Turnhout","I_2300_1","YES","FALSE",51.2956300077981,4.92463811537188,"FALSE"
"529","Oud-Turnhout; Eigen; opw mtp 292000",8504,"De Aa","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2360,"Oud-Turnhout","I_2360_3","YES","FALSE",51.3168999771374,4.97340140991912,"FALSE"
"530","Oud-Turnhout; De Laks; 100m afw mtp 292350",8504,"De Aa","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2360,"Oud-Turnhout","I_2360_4","YES","FALSE",51.3485532990287,4.98968798910352,"FALSE"
"531","Lille; Rolleken; opw Rollekensbrug",8572,"Laakbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2275,"Lille","I_2275_3","YES","FALSE",51.2679451389442,4.8376797471798,"FALSE"
"532","Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk",8508,"De Wamp","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2360,"Oud-Turnhout","I_2360_5","YES","FALSE",51.2917024297576,5.03584924485431,"FALSE"
"533","Arendonk; Houwendijk; opw brug mtp 305500",8508,"De Wamp","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2370,"Arendonk","I_2370_2","YES","FALSE",51.303469978552,5.06214424060446,"FALSE"
"534","Oud-Turnhout; Corsendonk; beginnen 100m afw brug",9013,"Rode Loop","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2360,"Oud-Turnhout","I_2360_6","YES","FALSE",51.2874660379074,5.00033978060193,"FALSE"
"535","Oud-Turnhout; Goordijk; kruising Linkebekestr- Horsbeekloop",9013,"Rode Loop","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2360,"Oud-Turnhout","I_2360_7","YES","FALSE",51.3191795672697,5.02306140752393,"FALSE"
"536","Herenthout; Itegemsestwg; 120m afw brug beginnen",8507,"Wimp","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2270,"Herenthout","I_2270_3","YES","FALSE",51.1259324412453,4.75910216139295,"FALSE"
"537","Wiekevorst; Wiekevorstseweg; opw brug",8507,"Wimp","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2222,"Heist-op-den-Berg","I_2222_3","YES","FALSE",51.1114457269412,4.80671894053988,"FALSE"
"538","Westerlo; Voortkapel; De Hand; 100m afw brug",8507,"Wimp","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2260,"Westerlo","I_2260_2","YES","FALSE",51.100490706377,4.84984595966098,"FALSE"
"539","Heist o/d Berg; Heistseweg; einde zandweg naast huisnr 133",8620,"Bergebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2221,"Heist-op-den-Berg","I_2221_1","YES","FALSE",51.0674669123506,4.76226570556698,"FALSE"
"540","Heist o/d Berg; Booischot; Peerdsdonkendreef; einde asfaltbaan",8956,"Herseltseloop","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2221,"Heist-op-den-Berg","I_2221_2","YES","FALSE",51.0486976740596,4.78322790236323,"FALSE"
"541","Hulshout; Linieweg; afw brugje mtp 324300",8518,"Steenkensbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2235,"Hulshout","I_2235_2","YES","FALSE",51.0625472364102,4.80142463498706,"FALSE"
"542","Laakdal; Zammel; Blaardonk/Trichelhoek; opw brug mtp 324950",8503,"Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2431,"Laakdal","I_2431_2","YES","FALSE",51.0870392789544,4.95573910078137,"FALSE"
"543","Laakdal; Vorst; Rauwstraat; einde zandpad",8503,"Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2431,"Laakdal","I_2431_3","YES","FALSE",51.0762576313578,5.00323523255223,"FALSE"
"544","Laakdal; Vorst; Lindestraat; beginnen 10m opw brugje",8503,"Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3980,"Tessenderlo","I_3980_3","YES","FALSE",51.0790463884372,5.05879937494576,"FALSE"
"545","Tessenderlo; Vorsterweg; mtp 326100 (130m afw brug)",8503,"Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3980,"Tessenderlo","I_3980_4","YES","FALSE",51.0826019589822,5.09390294387299,"FALSE"
"546","Ham; Bergstraat; 120m afw straat beginnen (op scheiding maïsveld/bos)",8503,"Grote Laak","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg",3980,"Tessenderlo","I_3980_5","YES","FALSE",51.079598446484,5.1448457812104,"FALSE"
"547","Geel; Winkelom; 100m afw brug mtp 329000 beginnen",8506,"Molse Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2440,"Geel","I_2440_6","YES","FALSE",51.1468274460006,5.0038805998773,"FALSE"
"548","Geel;  zijweg Molseweg; beginnen 50m afw mtp bio 329800",8506,"Molse Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2440,"Geel","I_2440_7","YES","FALSE",51.170694805102,5.05493661263946,"FALSE"
"549","Mol; Ginderbroek; Klaverstraat; 100m opw brug",8506,"Molse Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2400,"Mol","I_2400_3","YES","FALSE",51.1747097519667,5.09452024045425,"FALSE"
"550","Mol; Breden Els; beginnen aan brugje en opw tot aan houten brugje gaan",8506,"Molse Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2400,"Mol","I_2400_4","YES","FALSE",51.1850312147977,5.18371740561589,"FALSE"
"551","Mol; Berkensingel; zandweg tgo huisnr 28 (beginnen vanaf brug)",8634,"Scheppelijke Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen",2400,"Mol","I_2400_5","YES","FALSE",51.2018469783467,5.16966024356171,"FALSE"
"552","Ruisbroek, Broekweg, begin traj 10m opw brug en 347800",6552,"Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1601,"Sint-Pieters-Leeuw","I_1601_2","YES","FALSE",50.7912755648542,4.30569551854792,"FALSE"
"553","Beersel/Ruisbroek,",6552,"Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1601,"Sint-Pieters-Leeuw","I_1601_3","YES","FALSE",50.7743200730253,4.3038890804256,"FALSE"
"554","Lembeek, Perregatstr, opw 350100, vanaf paardenwei",6552,"Zenne","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant",1601,"Sint-Pieters-Leeuw","I_1601_4","YES","FALSE",50.7908260902302,4.30571029665461,"FALSE"
"555","Kluizen,Hoek,Hoogstraat",604,"Molenvaardeken","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9940,"Evergem","I_9940_5","YES","FALSE",51.1575417158805,3.7405343074366,"FALSE"
"556","Wondelgem,eindeTragelstraat",282,"Avrijevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen",9940,"Evergem","I_9940_6","YES","FALSE",51.1718633472761,3.79031577824925,"FALSE"
